0.1,28.125,2.8403209165750622,0.011033310802812618,0.17010833171133577,0.09581456007470879,
0.1,25.0,2.786919447102786,0.004451438768175723,0.18226192873275607,0.12101348889324796,
0.1,18.75,3.349831500504556,0.006939421771646374,0.20387213521891387,0.12396904410395554,
0.1,25.0,3.0941220368142193,0.003509828682604636,0.1789443161997025,0.11329030453436623,
0.1,31.25,2.3702730119219337,0.0056525304264486605,0.14515987422920873,0.07514441028675026,
0.1,21.875,2.9625633672958114,0.007053843402662729,0.19477128188475082,0.115936752922812,
0.1,21.875,2.5670460969725974,0.002925722141812945,0.18226853602528847,0.10652352058639974,
0.1,31.25,2.704761446128547,0.007547963272779804,0.18409672766046434,0.11031977551696348,
0.1,18.75,2.7430315328300168,0.005500722363331087,0.1880572165234263,0.10856984917696286,
0.1,28.125,2.764189029250721,0.004419190382389661,0.19433208122229456,0.12822830679515893,
0.2,18.75,4.676863447444371,0.054438072532140135,0.17783161629550312,0.07765524574138417,
0.2,15.625,4.908023834688196,0.024280593836591372,0.19062054083538965,0.09848784651436304,
0.2,18.75,3.3337417505160616,0.01796554682387928,0.15253706378032475,0.07195003142410274,
0.2,15.625,4.841213626798917,0.023355388181035375,0.1743816042037537,0.0900674896912507,
0.2,18.75,4.4516530903480875,0.02060692484874831,0.1645568992285763,0.07740581202806812,
0.2,15.625,4.3207018668263775,0.030477614291671312,0.19074700526525504,0.09733718116971794,
0.2,18.75,3.360864332389754,0.03425292433103517,0.180259815266009,0.09422214059165789,
0.2,18.75,4.136556165530291,0.024922691960780067,0.18765274685070005,0.1004327883858214,
0.2,21.875,4.718482056006041,0.028630113762455337,0.19551377464353462,0.09289338194410017,
0.2,15.625,4.709805724097337,0.02975924583333425,0.1699256138456482,0.0876952661712064,
0.3,18.75,3.3498728006353837,0.0056826421747223806,0.0964709909841391,0.03885881968236258,
0.3,15.625,3.968903472341951,0.0009111239031703236,0.08854091366976015,0.03917323646720778,
0.3,15.625,3.64048465710603,0.005920278807189466,0.09759797659114586,0.045446740896234544,
0.3,15.625,3.3299175345314307,0.004057080657243528,0.10353698226138541,0.04597015170889278,
0.3,15.625,3.7247124940404235,0.014235278920889174,0.09690713552220824,0.03833657169829253,
0.3,9.375,4.343703346058944,0.009430336137883006,0.11324295328528756,0.05002433848841904,
0.3,18.75,3.565557680258629,0.0019711851966840036,0.09910574268057311,0.042583578126952674,
0.3,9.375,4.317300229739811,0.009649630167979683,0.10864229577270108,0.04805895937332813,
0.3,18.75,3.8260674322514676,0.004599583722203659,0.10075796470266898,0.04160727852581702,
0.3,12.5,4.536472359388448,0.021652674330254775,0.10018966014953165,0.04485905976335336,
0.4,9.375,3.3468106021870057,0.008872586380822797,0.15416484302941422,0.08591718576220946,
0.4,12.5,3.4563313129572015,0.009609103070688178,0.1479083655357226,0.08533306165687611,
0.4,9.375,3.023965979750195,0.011784286285965277,0.11434979112051152,0.05364366591239889,
0.4,9.375,3.0552834224756187,0.006308477319116439,0.12755022075409467,0.060948725106570185,
0.4,12.5,3.1401355291793807,0.006808847604544661,0.13579621961450428,0.07887416729923018,
0.4,3.125,3.485177208489061,0.013994533052541206,0.14284523403119095,0.07595777613424225,
0.4,9.375,2.682538607408326,0.0011672267407891047,0.1344671353055408,0.07321594919645832,
0.4,9.375,3.4780572749786405,0.004486164709859678,0.148062864242768,0.07961582043238695,
0.4,3.125,3.6107931682540118,0.005086227031448966,0.16963264641429596,0.0932873834708815,
0.4,9.375,3.182485166042711,0.008181853602597962,0.12556824541880493,0.06329362726157563,
0.5,12.5,2.39727178653768,0.002461489422565884,0.12735816621020712,0.08157288740203365,
0.5,25.0,2.1875734202968107,0.013559553829341799,0.1361866677751124,0.094153115895217,
0.5,18.75,2.2305228339200696,0.006192931978998669,0.1314973786013537,0.09705104811484071,
0.5,12.5,2.4305477314363624,0.013155734605585103,0.1668743906486867,0.12389362364082514,
0.5,21.875,2.2627948605088366,0.013015572792376235,0.1366058119194844,0.08953534400452716,
0.5,18.75,2.2216403041514443,0.005360318380916017,0.12354086325149514,0.07994084709770391,
0.5,21.875,2.2211219348832474,0.0037768041136892858,0.11651002792514648,0.08286228367397044,
0.5,21.875,2.0817098433276637,0.007205149807800247,0.11454586135388212,0.07616434194531148,
0.5,18.75,2.2811427738761094,0.007447174184701862,0.1399259747830478,0.09868360048219586,
0.5,21.875,2.2602943110226996,0.014585123381246609,0.13248655926095843,0.08981381045135037,
0.6,9.375,2.5647903826243934,0.016526557180188806,0.13574000903761474,0.05353656935496312,
0.6,12.5,2.8669965203060674,0.014581299975206031,0.15709266746322975,0.06777193214574627,
0.6,12.5,2.7535527414144987,0.01284040589250614,0.15061566625327485,0.06394572964162996,
0.6,18.75,2.7237129074570934,0.010308158976903126,0.13070235367896516,0.05370877413337149,
0.6,9.375,3.287058326666832,0.015110915994588955,0.13923437965462743,0.055435820653449805,
0.6,12.5,2.7028254857248957,0.009481799490685254,0.13473923629854972,0.053078681646496845,
0.6,15.625,2.7078962670166256,0.007495396763520422,0.14011676750605428,0.05591610138744256,
0.6,25.0,2.677862977432838,0.0107692059520184,0.13877293806198931,0.060626343667809265,
0.6,21.875,2.916475902948636,0.0103828952823341,0.15386091692762596,0.06949277056498383,
0.6,15.625,3.027786942577753,0.011698549460471351,0.15365660571078757,0.06461583975097962,
0.7,21.875,4.065400763524921,0.00916303051813698,0.17279328489181003,0.09065939288827488,
0.7,21.875,4.127708481881813,0.009160878040677261,0.1829579441054669,0.08332450715928294,
0.7,18.75,4.447779757489142,0.01887131880125674,0.1766041894253309,0.07122997997200284,
0.7,15.625,5.116026221463619,0.010203016333146657,0.1650011172173601,0.06443527429594696,
0.7,18.75,4.762367100556304,0.004184345310340906,0.19588537855532434,0.08096139243043549,
0.7,25.0,3.653091853533517,0.006967194237546912,0.17698610924690344,0.08592738960269135,
0.7,15.625,4.650963348297986,0.0030578446084426323,0.18473967096075364,0.07577840345054512,
0.7,15.625,4.703907872154744,0.008505270496267677,0.17260421837316983,0.06783420597489806,
0.7,18.75,4.378004303992786,0.0032261429175971536,0.15683233900252558,0.07016457860648716,
0.7,21.875,4.7902918338839715,0.012506890428754726,0.18811669319971638,0.07385649160960353,
noise (recording sigma)
0,96.875,0.17827940667179346,0.0,0.0,0.0,
0,93.75,0.20846485642478652,0.0,0.0,0.0,
0,96.875,0.1739082190319679,0.0,0.0,0.0,
0,96.875,0.1618456184122455,0.0,0.0,0.0,
